time, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
21533, 1696, 9.792285, -0.574608, 1.819593, -0.008793, 0.021051, -0.030110, 23.709412
21543, 1686, 9.775525, -0.639252, 1.833959, -0.009593, 0.022116, -0.030910, 23.721176
21553, 1670, 9.756371, -0.677559, 1.807622, -0.008793, 0.026380, -0.030110, 23.721176
21563, 1677, 9.773131, -0.684742, 1.826776, -0.009326, 0.033574, -0.026913, 23.697647
21573, 1669, 9.758766, -0.689530, 1.838747, -0.015455, 0.040769, -0.021051, 23.697647
21583, 1664, 9.775525, -0.718261, 1.829170, -0.027179, 0.042368, -0.019718, 23.715294
21593, 1682, 9.765948, -0.687136, 1.793257, -0.034107, 0.043700, -0.023715, 23.721176
21603, 1675, 9.789890, -0.667982, 1.805228, -0.039969, 0.042634, -0.025047, 23.724117
21613, 1691, 9.785102, -0.627281, 1.855506, -0.043966, 0.038637, -0.025847, 23.730000
21623, 1697, 9.777920, -0.600945, 1.893813, -0.046631, 0.031176, -0.024515, 23.727058
21633, 1686, 9.742006, -0.577003, 1.843535, -0.044233, 0.024515, -0.022383, 23.730000
21643, 1697, 9.710882, -0.574608, 1.757344, -0.037571, 0.029844, -0.023449, 23.727058
21653, 1681, 9.725247, -0.538695, 1.766921, -0.034907, 0.042900, -0.025847, 23.718235
21663, 1699, 9.734824, -0.469264, 1.793257, -0.034640, 0.049296, -0.027979, 23.718235
21673, 1721, 9.749189, -0.428562, 1.872266, -0.032242, 0.045832, -0.028511, 23.718235
21683, 1749, 9.725247, -0.407014, 1.896208, -0.029311, 0.035706, -0.030643, 23.712353
21693, 1743, 9.720459, -0.426168, 1.884237, -0.023182, 0.029577, -0.032775, 23.718235
21703, 1836, 9.722853, -0.488417, 1.843535, -0.021317, 0.026380, -0.032775, 23.712353
21713, 1872, 9.742006, -0.584185, 1.819593, -0.022116, 0.027179, -0.031975, 23.718235
21723, 1822, 9.770737, -0.644040, 1.774103, -0.024515, 0.033308, -0.030110, 23.741764
21733, 1761, 9.794679, -0.667982, 1.764527, -0.025847, 0.041835, -0.027979, 23.715294
21743, 2224, 9.811439, -0.725443, 1.771709, -0.024781, 0.051960, -0.026913, 23.724117
21753, 2291, 9.825804, -0.715866, 1.798046, -0.025847, 0.061020, -0.025847, 23.718235
21763, 2224, 9.859323, -0.682347, 1.855506, -0.028511, 0.062086, -0.022116, 23.715294
21773, 2273, 9.844957, -0.644040, 1.900996, -0.034107, 0.057023, -0.018919, 23.715294
21783, 1776, 9.825804, -0.572214, 1.934515, -0.039703, 0.050095, -0.015455, 23.718235
21793, 1649, 9.809045, -0.550666, 1.917756, -0.045299, 0.043167, -0.012257, 23.724117
21803, 1599, 9.804255, -0.529119, 1.893813, -0.048763, 0.040236, -0.010658, 23.715294
21813, 1441, 9.782708, -0.490811, 1.841141, -0.048230, 0.042634, -0.008793, 23.718235
21823, 1662, 9.770737, -0.493206, 1.829170, -0.043700, 0.043966, -0.006928, 23.706470
21833, 2359, 9.751583, -0.469264, 1.824382, -0.037838, 0.042634, -0.005862, 23.718235
21843, 2927, 9.737218, -0.445322, 1.790863, -0.032508, 0.041035, -0.003198, 23.715294
21853, 2352, 9.677363, -0.409408, 1.781286, -0.034107, 0.038104, 0.003464, 23.715294
21863, 1687, 9.639056, -0.399832, 1.740585, -0.043966, 0.040236, 0.009859, 23.721176
21873, 1513, 9.639056, -0.428562, 1.656788, -0.055957, 0.063418, 0.000799, 23.712353
21883, 1514, 9.662998, -0.454898, 1.762132, -0.056757, 0.082603, -0.011458, 23.730000
21893, 1466, 9.768343, -0.478840, 1.965640, -0.037305, 0.074343, -0.022383, 23.741764
21903, 1466, 9.734824, -0.481235, 2.039860, -0.009593, 0.046631, -0.025047, 23.724117
21913, 1480, 9.674969, -0.459687, 2.023100, -0.003198, 0.007727, -0.010925, 23.724117
21923, 1486, 9.641450, -0.442927, 1.869871, -0.012257, 0.000533, -0.004263, 23.730000
21933, 1497, 9.672575, -0.464475, 1.754950, -0.027446, 0.030110, -0.006662, 23.718235
21943, 1501, 9.756371, -0.495600, 1.740585, -0.026380, 0.072478, -0.019985, 23.724117
21953, 1526, 9.880871, -0.567426, 1.881842, -0.013590, 0.087133, -0.034107, 23.724117
21963, 1530, 9.964667, -0.677559, 2.006341, -0.004796, 0.056490, -0.041568, 23.732941
21973, 1535, 9.955091, -0.775721, 2.042254, -0.004263, 0.004796, -0.040236, 23.732941
21983, 1600, 9.873688, -0.852336, 1.951274, -0.006395, -0.023982, -0.034640, 23.735882
21993, 1596, 9.797073, -0.893037, 1.855506, -0.012257, -0.010658, -0.029577, 23.727058
22003, 1600, 9.806650, -0.873884, 1.845930, -0.020784, 0.025047, -0.024515, 23.738823
22013, 1633, 9.825804, -0.830788, 1.872266, -0.033574, 0.052227, -0.018119, 23.735882
22023, 1618, 9.840169, -0.758962, 1.932121, -0.047697, 0.058089, -0.012790, 23.727058
22033, 1631, 9.852140, -0.691924, 1.896208, -0.056757, 0.049562, -0.005862, 23.732941
22043, 1651, 9.830592, -0.644040, 1.869871, -0.062885, 0.038371, -0.001599, 23.738823
22053, 1665, 9.799467, -0.617704, 1.833959, -0.066349, 0.028778, -0.000799, 23.706470
22063, 1682, 9.792285, -0.596156, 1.843535, -0.065550, 0.019452, -0.002931, 23.715294
22073, 1683, 9.761160, -0.550666, 1.848324, -0.063951, 0.006662, -0.003198, 23.727058
22083, 1680, 9.763555, -0.545878, 1.833959, -0.057822, -0.006129, -0.002931, 23.715294
22093, 1695, 9.770737, -0.550666, 1.814805, -0.054358, -0.015721, -0.003198, 23.718235
22103, 1684, 9.734824, -0.538695, 1.786075, -0.057023, -0.023715, -0.003730, 23.715294
22113, 1662, 9.720459, -0.541090, 1.776498, -0.058622, -0.027979, -0.006395, 23.709412
22123, 1687, 9.722853, -0.538695, 1.810017, -0.056490, -0.033308, -0.008793, 23.730000
22133, 1654, 9.682152, -0.517148, 1.845930, -0.053026, -0.039703, -0.008793, 23.712353
22143, 2186, 9.658210, -0.502782, 1.908179, -0.045565, -0.050095, -0.007727, 23.724117
22153, 2228, 9.627085, -0.502782, 1.831564, -0.031443, -0.054358, -0.010925, 23.732941
22163, 2305, 9.646238, -0.536301, 1.771709, -0.017320, -0.046098, -0.016254, 23.735882
22173, 2148, 9.679757, -0.569820, 1.805228, -0.014922, -0.030643, -0.019452, 23.730000
22183, 1675, 9.749189, -0.586579, 1.891419, -0.019718, -0.023982, -0.021317, 23.727058
22193, 1637, 9.801862, -0.624887, 1.960851, -0.026113, -0.035440, -0.021583, 23.718235
22203, 1584, 9.830592, -0.648829, 1.900996, -0.032242, -0.053292, -0.020784, 23.709412
22213, 1583, 9.828198, -0.656011, 1.817199, -0.039436, -0.059688, -0.022116, 23.709412
22223, 1554, 9.828198, -0.684742, 1.817199, -0.047697, -0.049562, -0.023182, 23.724117
22233, 1564, 9.811439, -0.653617, 1.793257, -0.056757, -0.031975, -0.025314, 23.732941
22243, 1535, 9.849746, -0.608127, 1.805228, -0.066083, -0.021317, -0.025580, 23.721176
22253, 1579, 9.892841, -0.591368, 1.817199, -0.073277, -0.020518, -0.023449, 23.732941
22263, 1584, 9.909601, -0.562637, 1.778892, -0.075409, -0.029311, -0.023182, 23.718235
22273, 1594, 9.909601, -0.531513, 1.726219, -0.071145, -0.039969, -0.021317, 23.721176
22283, 1668, 9.864111, -0.531513, 1.716643, -0.061020, -0.047164, -0.017853, 23.738823
22293, 1703, 9.804255, -0.514753, 1.692701, -0.050628, -0.044499, -0.016787, 23.721176
22303, 1634, 9.780313, -0.509965, 1.675941, -0.042368, -0.034640, -0.015455, 23.732941
22313, 1591, 9.756371, -0.500388, 1.668759, -0.036505, -0.022916, -0.017054, 23.735882
22323, 1517, 9.753978, -0.509965, 1.666364, -0.033308, -0.014655, -0.018919, 23.732941
22333, 1473, 9.768343, -0.538695, 1.704672, -0.031709, -0.011991, -0.020518, 23.718235
22343, 1464, 9.773131, -0.586579, 1.714248, -0.034907, -0.013057, -0.023182, 23.741764
22353, 1459, 9.763555, -0.567426, 1.742979, -0.038371, -0.015988, -0.025314, 23.727058
22363, 1469, 9.753978, -0.600945, 1.745373, -0.039170, -0.017320, -0.027179, 23.715294
22373, 1466, 9.730036, -0.612916, 1.750161, -0.035706, -0.019985, -0.028511, 23.732941
22383, 1471, 9.686940, -0.641646, 1.733402, -0.030643, -0.018386, -0.029577, 23.735882
22393, 1359, 9.672575, -0.644040, 1.663970, -0.026646, -0.007461, -0.028245, 23.724117
22403, 1591, 9.718064, -0.677559, 1.611298, -0.026913, 0.007461, -0.028778, 23.721176
22413, 2317, 9.751583, -0.682347, 1.651999, -0.031443, 0.021850, -0.028778, 23.721176
22423, 2768, 9.787497, -0.675165, 1.673547, -0.035972, 0.025847, -0.027446, 23.727058
22433, 2209, 9.770737, -0.622492, 1.687912, -0.038637, 0.022116, -0.021850, 23.744705
22443, 1601, 9.777920, -0.598550, 1.620875, -0.045032, 0.017054, -0.013057, 23.738823
22453, 1470, 9.804255, -0.632069, 1.546654, -0.051161, 0.030377, -0.014123, 23.727058
22463, 1446, 9.854534, -0.646434, 1.582567, -0.052760, 0.051694, -0.017853, 23.741764
22473, 1413, 9.974244, -0.660800, 1.802834, -0.050361, 0.046897, -0.022383, 23.756470
22483, 1451, 10.005369, -0.658405, 1.984793, -0.034640, 0.004530, -0.027979, 23.738823
22493, 1415, 9.895236, -0.622492, 1.917756, -0.028511, -0.051427, -0.018119, 23.730000
22503, 1424, 9.742006, -0.569820, 1.802834, -0.033841, -0.073810, -0.006395, 23.724117
22513, 1456, 9.629479, -0.560243, 1.608904, -0.057822, -0.053292, 0.001066, 23.727058
22523, 1472, 9.610326, -0.524330, 1.532289, -0.067948, -0.004796, -0.004263, 23.732941
22533, 1470, 9.677363, -0.514753, 1.620875, -0.049562, 0.039436, -0.015988, 23.724117
22543, 1659, 9.761160, -0.565032, 1.714248, -0.031176, 0.044766, -0.025847, 23.732941
22553, 2149, 9.787497, -0.577003, 1.764527, -0.022916, 0.015455, -0.029844, 23.750587
22563, 2095, 9.761160, -0.588974, 1.683124, -0.021051, -0.014123, -0.031709, 23.747646
22573, 2223, 9.730036, -0.610521, 1.596933, -0.017853, -0.018386, -0.035706, 23.730000
22583, 1814, 9.727641, -0.627281, 1.551443, -0.018652, 0.001599, -0.038104, 23.735882
22593, 1591, 9.753978, -0.608127, 1.558625, -0.023982, 0.031443, -0.036505, 23.730000
22603, 1610, 9.789890, -0.600945, 1.608904, -0.030377, 0.054358, -0.033574, 23.727058
22613, 1594, 9.873688, -0.572214, 1.630451, -0.036239, 0.060487, -0.030110, 23.730000
22623, 1571, 9.921572, -0.581791, 1.678335, -0.038371, 0.049029, -0.027712, 23.730000
22633, 1578, 9.940725, -0.598550, 1.711854, -0.036772, 0.026646, -0.025847, 23.744705
22643, 1575, 9.921572, -0.610521, 1.731008, -0.032775, 0.002398, -0.024515, 23.718235
22653, 1616, 9.866506, -0.603339, 1.704672, -0.030377, -0.014389, -0.023449, 23.747646
22663, 1612, 9.806650, -0.608127, 1.723825, -0.027979, -0.017320, -0.022116, 23.744705
22673, 1596, 9.756371, -0.605733, 1.671153, -0.026380, -0.010925, -0.019985, 23.741764
22683, 1613, 9.749189, -0.577003, 1.632846, -0.027979, -0.000266, -0.018119, 23.735882
22693, 1590, 9.758766, -0.541090, 1.628057, -0.029577, 0.010392, -0.017054, 23.741764
22703, 1565, 9.773131, -0.555455, 1.640028, -0.027446, 0.016254, -0.017587, 23.735882
22713, 1584, 9.758766, -0.533907, 1.697489, -0.023449, 0.013057, -0.016787, 23.730000
22723, 1568, 9.758766, -0.517148, 1.731008, -0.022649, -0.001066, -0.014655, 23.732941
22733, 1577, 9.725247, -0.538695, 1.635240, -0.018386, -0.005329, -0.015721, 23.732941
22743, 1574, 9.708488, -0.562637, 1.601721, -0.012257, 0.007461, -0.018386, 23.744705
22753, 1600, 9.758766, -0.543484, 1.680730, -0.009060, 0.019985, -0.021583, 23.759411
22763, 1599, 9.811439, -0.543484, 1.757344, -0.007994, 0.018919, -0.023715, 23.747646
22773, 1595, 9.806650, -0.577003, 1.757344, -0.008793, 0.005862, -0.024515, 23.744705
22783, 1602, 9.787497, -0.622492, 1.671153, -0.010658, -0.004263, -0.026646, 23.744705
22793, 1597, 9.753978, -0.663194, 1.606509, -0.011724, 0.000533, -0.030643, 23.741764
22803, 1598, 9.746795, -0.677559, 1.587356, -0.014655, 0.013856, -0.032242, 23.735882
22813, 1595, 9.773131, -0.665588, 1.618480, -0.020518, 0.025580, -0.030110, 23.738823
22823, 1607, 9.825804, -0.636858, 1.685518, -0.023715, 0.026913, -0.025580, 23.735882
22833, 1639, 9.835381, -0.644040, 1.745373, -0.021317, 0.023715, -0.022116, 23.741764
22843, 1663, 9.806650, -0.653617, 1.742979, -0.018652, 0.030110, -0.019718, 23.738823
22853, 1726, 9.758766, -0.653617, 1.733402, -0.023982, 0.055424, -0.019452, 23.741764
22863, 1793, 9.753978, -0.629675, 1.690306, -0.034107, 0.085534, -0.018652, 23.735882
22873, 1745, 9.794679, -0.605733, 1.635240, -0.040236, 0.103920, -0.016254, 23.735882
22883, 1698, 9.854534, -0.545878, 1.589750, -0.038104, 0.104720, -0.014922, 23.732941
22893, 1616, 9.902418, -0.541090, 1.551443, -0.036772, 0.086867, -0.014922, 23.727058
22903, 1561, 9.916783, -0.543484, 1.608904, -0.034907, 0.059155, -0.015188, 23.732941
22913, 1581, 9.849746, -0.536301, 1.587356, -0.033308, 0.035972, -0.016254, 23.730000
22923, 1535, 9.761160, -0.548272, 1.628057, -0.029044, 0.025580, -0.014655, 23.732941
22933, 1535, 9.710882, -0.562637, 1.675941, -0.025847, 0.027179, -0.015188, 23.735882
22943, 2060, 9.691729, -0.569820, 1.716643, -0.026913, 0.034640, -0.015721, 23.730000
22953, 2160, 9.698911, -0.565032, 1.692701, -0.029311, 0.041035, -0.015988, 23.727058
22963, 2081, 9.713276, -0.581791, 1.702277, -0.031176, 0.045832, -0.017587, 23.741764
22973, 2027, 9.732430, -0.557849, 1.651999, -0.031176, 0.046897, -0.019718, 23.738823
22983, 2178, 9.761160, -0.550666, 1.702277, -0.031443, 0.043167, -0.022649, 23.738823
22993, 2925, 9.746795, -0.493206, 1.666364, -0.030643, 0.038371, -0.026113, 23.744705
23003, 2615, 9.694122, -0.469264, 1.594538, -0.029577, 0.036505, -0.027712, 23.727058
23013, 1936, 9.672575, -0.447716, 1.534683, -0.032508, 0.041035, -0.025047, 23.747646
23023, 1535, 9.720459, -0.541090, 1.484405, -0.037571, 0.060487, -0.029044, 23.732941
23033, 1473, 9.775525, -0.615310, 1.565808, -0.041035, 0.082070, -0.034374, 23.724117
23043, 1431, 9.900024, -0.660800, 1.769315, -0.036505, 0.077008, -0.038637, 23.727058
23053, 1425, 9.991004, -0.687136, 1.903390, -0.020518, 0.041835, -0.042101, 23.735882
23063, 1419, 9.931149, -0.713472, 1.900996, -0.023182, -0.003464, -0.031176, 23.738823
23073, 1435, 9.821015, -0.703895, 1.874660, -0.040236, -0.021583, -0.018919, 23.732941
23083, 1431, 9.753978, -0.687136, 1.711854, -0.067681, -0.004796, -0.006662, 23.735882
23093, 1458, 9.756371, -0.658405, 1.556231, -0.077807, 0.033308, -0.005329, 23.724117
23103, 1470, 9.878476, -0.651223, 1.683124, -0.068481, 0.055158, -0.011191, 23.732941
23113, 1470, 9.974244, -0.636858, 1.790863, -0.056757, 0.037838, -0.015988, 23.759411
23123, 1502, 9.950302, -0.577003, 1.754950, -0.044233, 0.001599, -0.017320, 23.738823
23133, 1525, 9.828198, -0.545878, 1.635240, -0.027979, -0.017320, -0.019718, 23.759411
23143, 1535, 9.761160, -0.560243, 1.534683, -0.015188, -0.007994, -0.022383, 23.741764
23153, 1567, 9.761160, -0.531513, 1.532289, -0.014123, 0.015188, -0.024515, 23.732941
23163, 1571, 9.782708, -0.500388, 1.570596, -0.018119, 0.028511, -0.023715, 23.744705
23173, 1573, 9.773131, -0.466869, 1.606509, -0.023982, 0.029311, -0.019718, 23.747646
23183, 1598, 9.734824, -0.452504, 1.635240, -0.027979, 0.025314, -0.015188, 23.735882
23193, 1607, 9.694122, -0.459687, 1.642422, -0.031176, 0.023182, -0.013323, 23.741764
23203, 1598, 9.686940, -0.495600, 1.644817, -0.032508, 0.021850, -0.015188, 23.741764
23213, 1627, 9.651027, -0.488417, 1.671153, -0.030377, 0.021051, -0.016787, 23.738823
23223, 1673, 9.612720, -0.502782, 1.697489, -0.024248, 0.014389, -0.018919, 23.727058
23233, 1668, 9.593566, -0.500388, 1.671153, -0.015988, 0.013590, -0.021317, 23.735882
23243, 1650, 9.586384, -0.507571, 1.685518, -0.010925, 0.024515, -0.025580, 23.732941
23253, 1663, 9.610326, -0.550666, 1.649605, -0.014389, 0.044766, -0.031176, 23.741764
23263, 1658, 9.665392, -0.581791, 1.616086, -0.017853, 0.063951, -0.036772, 23.747646
23273, 1657, 9.746795, -0.615310, 1.683124, -0.016254, 0.075142, -0.042900, 23.741764
23283, 1642, 9.842564, -0.641646, 1.762132, -0.013323, 0.069547, -0.045299, 23.747646
23293, 1638, 9.902418, -0.651223, 1.869871, -0.010392, 0.049828, -0.040769, 23.741764
23303, 1644, 9.895236, -0.667982, 1.812411, -0.007727, 0.031443, -0.034374, 23.765295
23313, 1639, 9.895236, -0.730232, 1.685518, -0.006662, 0.041035, -0.032508, 23.750587
23323, 1645, 9.940725, -0.737414, 1.690306, -0.011724, 0.064750, -0.032242, 23.741764
23333, 1671, 10.050858, -0.730232, 1.783680, -0.020518, 0.069813, -0.033308, 23.744705
23343, 1919, 10.086772, -0.696713, 1.877054, -0.031443, 0.043167, -0.030643, 23.738823
23353, 2305, 10.022128, -0.677559, 1.831564, -0.035972, 0.003464, -0.027446, 23.753529
23363, 2255, 9.909601, -0.651223, 1.647211, -0.035972, -0.013856, -0.025847, 23.753529
23373, 2375, 9.823410, -0.646434, 1.537078, -0.043700, -0.002931, -0.025580, 23.730000
23383, 1874, 9.794679, -0.608127, 1.532289, -0.056224, 0.015188, -0.024515, 23.741764
23393, 1682, 9.770737, -0.553061, 1.592144, -0.067149, 0.019985, -0.020784, 23.753529
23403, 1712, 9.749189, -0.529119, 1.599327, -0.069813, 0.011191, -0.017054, 23.738823
23413, 1714, 9.703699, -0.509965, 1.577779, -0.069014, 0.003730, -0.014123, 23.732941
23423, 1671, 9.674969, -0.507571, 1.546654, -0.068481, 0.008527, -0.011724, 23.738823
23433, 1734, 9.670180, -0.519542, 1.589750, -0.070346, 0.024248, -0.012524, 23.732941
23443, 1819, 9.689334, -0.507571, 1.656788, -0.068747, 0.040502, -0.013590, 23.750587
23453, 1741, 9.725247, -0.495600, 1.651999, -0.062352, 0.049562, -0.014655, 23.741764
23463, 1651, 9.746795, -0.509965, 1.637634, -0.055691, 0.053825, -0.014655, 23.741764
23473, 1600, 9.761160, -0.514753, 1.649605, -0.050894, 0.055424, -0.015988, 23.744705
23483, 1557, 9.770737, -0.519542, 1.673547, -0.047430, 0.056490, -0.018386, 23.747646
23493, 1535, 9.775525, -0.512359, 1.711854, -0.044499, 0.054625, -0.020518, 23.741764
23503, 1535, 9.777920, -0.538695, 1.774103, -0.041835, 0.050361, -0.021317, 23.744705
23513, 1564, 9.770737, -0.567426, 1.788469, -0.039436, 0.045299, -0.020784, 23.750587
23523, 1561, 9.782708, -0.586579, 1.783680, -0.041035, 0.044233, -0.019985, 23.741764
23533, 1535, 9.811439, -0.598550, 1.786075, -0.039436, 0.049029, -0.018652, 23.741764
23543, 1426, 9.854534, -0.615310, 1.757344, -0.039969, 0.055158, -0.016787, 23.750587
23553, 1616, 9.883265, -0.627281, 1.757344, -0.045299, 0.054891, -0.015988, 23.753529
23563, 2310, 9.892841, -0.624887, 1.764527, -0.050095, 0.047430, -0.015721, 23.741764
23573, 2992, 9.849746, -0.603339, 1.783680, -0.052227, 0.033041, -0.015988, 23.738823
23583, 2446, 9.739613, -0.514753, 1.728614, -0.055424, 0.020518, -0.013590, 23.735882
23593, 1743, 9.603143, -0.435745, 1.630451, -0.062086, 0.021317, -0.010126, 23.744705
23603, 1526, 9.550470, -0.430956, 1.527501, -0.063418, 0.054358, -0.020251, 23.750587
23613, 1520, 9.619903, -0.442927, 1.587356, -0.054092, 0.090064, -0.033574, 23.756470
23623, 1482, 9.777920, -0.474052, 1.783680, -0.033308, 0.095660, -0.047164, 23.747646
23633, 1472, 9.835381, -0.548272, 1.951274, -0.001332, 0.071145, -0.053559, 23.738823
23643, 1475, 9.823410, -0.577003, 1.953669, 0.009593, 0.028511, -0.042368, 23.732941
23653, 1486, 9.765948, -0.612916, 1.860295, 0.001332, 0.009060, -0.028778, 23.753529
23663, 1513, 9.746795, -0.653617, 1.659182, -0.025847, 0.030377, -0.017853, 23.738823
23673, 1517, 9.789890, -0.684742, 1.596933, -0.043700, 0.075409, -0.021317, 23.744705
23683, 1535, 9.911995, -0.723049, 1.661576, -0.042368, 0.104986, -0.030377, 23.756470
23693, 1535, 10.041282, -0.773327, 1.769315, -0.040236, 0.097259, -0.034374, 23.762352
23703, 1579, 10.029311, -0.761356, 1.889025, -0.043167, 0.059954, -0.036239, 23.765295
23713, 1597, 9.957485, -0.687136, 1.891419, -0.039703, 0.023182, -0.035440, 23.756470
23723, 1616, 9.823410, -0.667982, 1.781286, -0.029577, 0.013856, -0.033041, 23.750587
23733, 1631, 9.730036, -0.627281, 1.714248, -0.022916, 0.036239, -0.031176, 23.747646
23743, 2176, 9.672575, -0.593762, 1.637634, -0.024781, 0.073810, -0.026113, 23.759411
23753, 2235, 9.674969, -0.526724, 1.625663, -0.028511, 0.107917, -0.018652, 23.756470
23763, 2320, 9.722853, -0.469264, 1.632846, -0.033041, 0.127902, -0.012790, 23.753529
23773, 2179, 9.773131, -0.469264, 1.683124, -0.037038, 0.130833, -0.009326, 23.744705
23783, 1712, 9.828198, -0.462081, 1.733402, -0.038371, 0.116977, -0.008260, 23.744705
23793, 1694, 9.852140, -0.471658, 1.800440, -0.038371, 0.091130, -0.010126, 23.747646
23803, 1692, 9.809045, -0.457293, 1.833959, -0.037038, 0.063152, -0.011991, 23.750587
23813, 1675, 9.739613, -0.466869, 1.848324, -0.033574, 0.041035, -0.014389, 23.738823
23823, 1665, 9.686940, -0.469264, 1.836353, -0.026380, 0.028778, -0.016521, 23.741764
23833, 1663, 9.622296, -0.474052, 1.831564, -0.018386, 0.032242, -0.017587, 23.741764
23843, 1659, 9.569624, -0.447716, 1.824382, -0.012790, 0.047697, -0.019985, 23.753529
23853, 1657, 9.579201, -0.469264, 1.812411, -0.005063, 0.068481, -0.023982, 23.753529
23863, 1654, 9.610326, -0.507571, 1.829170, 0.002931, 0.084735, -0.029844, 23.750587
23873, 1621, 9.670180, -0.572214, 1.891419, 0.005329, 0.089265, -0.032242, 23.756470
23883, 1633, 9.734824, -0.627281, 1.891419, 0.004796, 0.081538, -0.033041, 23.768236
23893, 1637, 9.799467, -0.720655, 1.838747, 0.006928, 0.076475, -0.034640, 23.744705
23903, 1648, 9.861717, -0.792481, 1.788469, -0.000533, 0.077807, -0.035440, 23.765295
